B2D1 Dis,B2D1 Force,B1D2 Dis,B1D2 Force,B1D3 Dis,B1D3 Force
,,1.60533,144.8131,1.6058,157.1087
,,1.60553,144.8771,1.606,157.5852
,,1.60573,144.5244,1.60619,157.718
,,1.60593,143.8213,1.60639,157.4807
,,1.60613,143.6432,1.60658,157.2625
,,1.60633,143.7762,1.60678,157.4073
,,1.60653,143.9081,1.60698,157.5847
,,1.60673,144.0722,1.60719,157.1389
,,1.60694,144.5343,1.60741,156.4841
,,1.60715,145.0104,1.60763,155.9686
,,1.60736,144.9359,1.60784,155.5381
,,1.60758,144.5389,1.60805,155.0963
,,1.6078,144.3923,1.60824,154.6721
,,1.608,144.3329,1.60843,154.716
,,1.6082,144.2208,1.6086,154.7426
,,1.60838,143.9514,1.60878,154.5135
,,1.60856,143.8176,1.60896,154.0247
,,1.60873,144.0956,1.60914,153.3288
,,1.6089,144.6724,1.60933,152.5574
,,1.60908,145.2794,1.60953,151.7655
,,1.60927,145.422,1.60973,150.8011
,,1.60947,144.959,1.60995,149.8237
,,1.60967,144.3577,1.61017,148.9434
,,1.60988,144.1367,1.61039,148.1645
,,1.6101,144.5225,1.61061,147.5904
,,1.61033,144.555,1.61083,147.6751
,,1.61055,144.2759,1.61103,148.2993
,,1.61077,143.6396,1.61123,148.3782
,,1.61098,143.19,1.61141,147.6938
,,1.61118,143.2315,1.61157,146.614
,,1.61136,143.6683,1.61174,145.7374
,,1.61154,143.9488,1.61192,145.4129
,,1.61171,144.0597,1.6121,145.6804
,,1.61189,143.9326,1.61229,146.1958
,,1.61207,143.5678,1.61249,146.413
,,1.61226,142.9462,1.61271,146.1025
,,1.61246,142.7302,1.61294,144.9857
,,1.61267,142.7818,1.61313,143.9533
,,1.6129,142.8472,1.61336,143.1013
,,1.61314,142.8261,1.61358,142.8514
,,1.61337,143.1485,1.61379,142.3886
,,1.6136,143.0587,1.61397,141.2933
,,1.61381,142.6862,1.6141,140.28
,,1.61401,142.4403,1.61428,139.3218
,,1.61419,142.634,1.61445,139.196
,,1.61437,142.479,1.61462,139.1422
,,1.61454,141.9506,1.61479,139.0214
,,1.61471,141.5171,1.61497,139.1213
,,1.61488,141.5336,1.61516,139.1811
,,1.61506,141.408,1.61535,138.8612
,,1.61525,141.2985,1.61556,138.2493
,,1.61545,141.36,1.61577,137.9694
,,1.61565,142.1008,1.61599,137.7462
,,1.61587,142.6612,1.61621,137.4676
,,1.61609,142.482,1.61643,137.1614
,,1.61631,141.8291,1.61665,137.2056
,,1.61653,141.097,1.61686,137.587
,,1.61674,140.4946,1.61707,137.604
,,1.61696,140.1468,1.61727,136.881
,,1.61716,140.2909,1.61747,136.3135
,,1.61736,140.9846,1.61766,136.1257
,,1.61756,141.6574,1.61785,136.0675
,,1.61775,142.2784,1.61805,135.6312
,,1.61795,142.3189,1.61825,135.1584
,,1.61814,141.8356,1.61845,134.9895
,,1.61835,141.2411,1.61865,134.6957
,,1.61855,141.068,1.61886,134.3176
,,1.61875,141.174,1.61906,134.3155
,,1.61895,141.1196,1.61925,134.45
,,1.61915,140.9141,1.61944,134.3177
,,1.61934,140.8881,1.61963,133.1884
,,1.61953,140.9904,1.61975,132.1201
,,1.61972,141.1331,1.61984,131.0285
,,1.61992,141.5202,1.61992,130.0053
,,1.62011,141.9448,1.62002,128.954
,,1.62031,142.0391,1.62012,127.8347
,,1.62051,141.7606,1.62024,126.7975
,,1.62072,141.5897,1.6204,125.7563
,,1.62093,141.4654,1.62061,124.7002
,,1.62114,140.9293,1.62081,123.8675
,,1.62135,140.4584,1.62102,123.1674
,,1.62155,140.7214,1.62122,122.2125
,,1.62175,141.4388,1.62139,121.1575
,,1.62194,141.7913,1.62153,120.1014
,,1.62214,141.6015,1.62173,119.4736
,,1.62233,141.3361,1.62193,119.4134
,,1.62252,141.2795,1.62212,119.254
,,1.62271,141.5573,1.62232,118.9175
,,1.62291,141.6613,1.62251,118.6183
,,1.62311,141.1673,1.6227,118.1168
,,1.62332,140.3529,1.6229,117.5398
,,1.62354,139.5053,1.6231,117.1608
,,1.62377,138.9435,1.62331,117.1294
,,1.624,138.9367,1.62354,117.2899
,,1.62423,139.0923,1.62377,117.4604
,,1.62444,139.3225,1.62401,117.0881
,,1.62463,139.146,1.62423,116.1031
,,1.62481,138.8044,1.62444,115.4965
,,1.62498,137.9788,1.62463,115.6173
,,1.62514,137.1794,1.6248,116.0206
,,1.62531,136.6608,1.62497,116.3026
,,1.62548,136.4712,1.62513,116.1835
,,1.62566,136.356,1.6253,116.0439
,,1.62585,135.9557,1.62547,116.0463
,,1.62603,134.8261,1.62565,116.3468
,,1.62614,133.6528,1.62584,116.3301
,,1.62625,132.5307,1.62604,115.9802
,,1.62633,131.3918,1.62625,115.4839
,,1.62642,130.2359,1.62647,115.1696
,,1.62651,129.0235,1.6267,114.9791
,,1.62661,127.7835,1.62694,115.0311
,,1.6267,126.5524,1.62717,115.107
,,1.62679,125.4454,1.62739,115.3051
,,1.62689,124.2384,1.62759,115.4965
,,1.627,123.1015,1.62779,115.8335
,,1.62712,122.0389,1.62797,116.2326
,,1.62723,120.9706,1.62815,116.3666
,,1.62736,119.8428,1.62832,115.8445
,,1.62748,118.8051,1.6285,115.0177
,,1.6276,117.74,1.62868,114.8125
,,1.62779,116.8294,1.62887,115.1487
,,1.62797,116.8673,1.62908,115.4602
,,1.62815,116.882,1.6293,115.9375
,,1.62832,116.6901,1.62952,116.4282
,,1.6285,116.3234,1.62975,116.6694
,,1.62868,116.0637,1.62998,116.0032
,,1.62888,115.3196,1.6302,115.0563
,,1.62909,114.3639,1.6304,114.3342
,,1.62931,113.3922,1.63059,113.702
,,1.62954,112.7058,1.63074,112.5859
,,1.62977,111.9651,1.63083,111.3963
,,1.62999,111.4227,1.6309,110.3187
,,1.6302,111.3945,1.63097,109.0163
,,1.6304,111.9061,1.63104,107.7461
,,1.63059,112.0409,1.63109,106.7315
,,1.63078,111.8325,1.63116,105.4205
,,1.63096,111.6068,1.63121,104.3991
,,1.63114,111.8457,1.63128,103.0842
,,1.63131,112.1031,1.63133,101.9527
,,1.6315,111.8094,1.63139,100.761
,,1.63169,110.9922,1.63144,99.5793
,,1.63189,110.196,1.63149,98.3274
,,1.63209,109.683,1.63155,97.0711
,,1.63231,109.7232,1.63161,95.7426
,,1.63252,110.0357,1.63166,94.4665
,,1.63274,110.5731,1.63172,93.2131
,,1.63295,110.8483,1.63178,91.8771
,,1.63316,110.876,1.63184,90.7361
,,1.63337,110.614,1.6319,89.6002
,,1.63357,110.0157,1.63196,88.4495
,,1.63377,109.1544,1.63203,87.3753
,,1.63397,108.2843,1.63209,86.1839
,,1.63417,107.9494,1.63215,85.1009
,,1.63437,108.0873,1.63222,83.984
,,1.63457,108.0926,1.63228,82.7867
,,1.63477,108.223,1.63237,81.4875
,,1.63498,108.5222,1.63243,80.4078
,,1.63518,109.0195,1.63252,79.2289
,,1.63537,109.1547,1.63261,78.1175
,,1.63556,108.9752,1.63272,77.1028
,,1.63575,108.8154,1.63287,76.066
,,1.63594,108.3147,1.63308,75.3594
,,1.63613,107.3982,1.6333,75.1652
,,1.63632,106.8299,1.6335,75.3585
,,1.63652,107.0097,1.63371,75.575
,,1.63672,107.6297,1.63391,75.2917
,,1.63692,108.0059,1.63411,74.8594
,,1.63713,108.2677,1.63431,74.5777
,,1.63735,108.2804,1.63451,74.9053
,,1.63756,107.8335,1.6347,75.0778
,,1.63778,107.2325,1.6349,74.4259
,,1.63798,106.741,1.63508,73.3479
,,1.63818,106.7861,1.63527,72.671
,,1.63837,106.7618,1.63547,72.4782
,,1.63855,106.5528,1.63566,72.2679
,,1.63873,106.1755,1.63585,72.0178
,,1.63892,106.1866,1.63604,72.2009
,,1.63911,106.6766,1.63624,72.1189
,,1.6393,106.9742,1.63643,71.3512
,,1.6395,106.3354,1.63657,70.2365
,,1.63969,105.2325,1.63672,69.1926
,,1.63986,104.0754,1.6369,68.1484
,,1.64004,103.0622,1.6371,67.2097
,,1.64027,102.0225,1.6373,66.1156
,,1.6405,101.2744,1.63749,65.0339
,,1.64073,100.7515,1.6377,64.1299
,,1.64094,100.5908,1.63791,63.6244
,,1.64114,100.7865,1.63812,63.3422
,,1.64132,100.6834,1.63831,62.8308
,,1.64149,100.6046,1.63849,62.0079
,,1.64166,100.7782,1.63867,60.9604
,,1.64183,100.9596,1.63885,59.9136
,,1.642,100.6778,1.63904,58.8795
,,1.64217,100.1581,1.63923,57.8699
,,1.64236,99.8708,1.63942,56.9534
,,1.64256,99.5183,1.63962,56.1169
,,1.64277,99.2377,1.63984,55.4345
,,1.64299,99.2496,1.64006,55.5124
,,1.64321,99.3863,1.64029,55.8081
,,1.64342,99.532,1.64052,56.1475
,,1.64363,99.2342,1.64075,56.2349
,,1.64383,98.6125,1.64096,56.2381
,,1.64403,98.0579,1.64116,55.7576
,,1.64423,97.8895,1.64134,54.7069
,,1.64442,97.6625,1.64152,53.7808
,,1.6446,97.2157,1.64169,53.6118
,,1.64478,96.9927,1.64186,54.2179
,,1.64497,97.3068,1.64203,55.0908
,,1.64516,97.4171,1.64221,55.4896
,,1.64537,97.3819,1.6424,55.383
,,1.64558,97.3263,1.6426,55.036
,,1.6458,97.342,1.64281,55.1717
,,1.64603,97.1888,1.64302,55.4901
,,1.64625,96.6694,1.64324,55.3554
,,1.64646,96.1215,1.64346,54.7685
,,1.64666,95.6183,1.64367,54.0636
,,1.64686,95.3109,1.64387,53.6019
,,1.64705,94.9845,1.64407,53.5652
,,1.64724,94.7368,1.64426,54.0518
,,1.64744,94.8649,1.64445,54.6372
,,1.64763,95.1621,1.64463,55.1205
,,1.64782,94.8332,1.64481,55.2303
,,1.64796,93.7205,1.64499,55.0834
,,1.64806,92.5698,1.64518,54.6956
,,1.64813,91.4702,1.64539,54.2369
,,1.64821,90.2493,1.6456,53.9644
,,1.64827,89.2318,1.64582,53.9655
,,1.64835,87.8949,1.64605,53.8319
,,1.64841,86.6053,1.64628,53.3834
,,1.64847,85.1134,1.64649,53.0547
,,1.64851,84.0345,1.6467,53.0546
,,1.64855,82.8978,1.6469,53.4019
,,1.64859,81.7494,1.64709,53.8006
,,1.64863,80.5837,1.64728,53.8598
,,1.64867,79.3559,1.64746,53.1018
,,1.64871,78.1041,1.64761,51.9633
,,1.64875,76.9076,1.64774,50.8207
,,1.64879,75.7513,1.64786,49.7046
,,1.64883,74.5903,1.64798,48.6241
,,1.64887,73.4664,1.64807,47.5995
,,1.64891,72.4492,1.64823,46.5138
,,1.64897,71.0471,1.64844,45.8759
,,1.64904,69.761,1.64864,45.7526
,,1.6491,68.6441,1.64885,45.6096
,,1.64916,67.4624,1.64906,45.418
,,1.64924,66.2597,1.64926,45.1984
,,1.64932,65.168,1.64947,45.0136
,,1.64943,64.078,1.64967,44.6703
,,1.64953,63.0319,1.64987,44.1468
,,1.64967,61.9655,1.65007,43.4713
,,1.64988,60.9835,1.65027,43.0339
,,1.65008,60.8155,1.65048,43.1455
,,1.65028,60.7288,1.65068,43.2544
,,1.65048,60.7823,1.65089,42.484
,,1.65069,60.3169,1.65106,41.443
,,1.6509,59.7411,1.65127,40.433
,,1.65111,58.9676,1.65147,40.525
,,1.65132,58.2557,1.65167,40.6721
,,1.65153,57.6839,1.65186,40.5021
,,1.65172,57.6929,1.65204,40.1674
,,1.65191,58.0269,1.65223,39.9448
,,1.6521,58.1403,1.65241,39.4459
,,1.65228,57.6667,1.6526,39.049
,,1.65247,57.5219,1.65279,39.3811
,,1.65266,57.3806,1.65299,40.1234
,,1.65285,57.0646,1.65319,40.5785
,,1.65305,56.4451,1.6534,40.5139
,,1.65325,56.1267,1.65361,40.483
,,1.65346,56.0864,1.65383,40.1976
,,1.65368,56.1877,1.65405,39.453
,,1.6539,56.2897,1.65427,38.6755
,,1.65411,56.4577,1.65448,38.5811
,,1.65433,56.6794,1.65469,38.962
,,1.65453,56.8397,1.65488,39.1402
,,1.65473,56.5225,1.65506,38.9845
,,1.65491,55.8936,1.65524,38.9343
,,1.65509,55.2066,1.65542,39.2631
,,1.65527,55.1154,1.65561,39.4149
,,1.65545,55.3874,1.6558,38.9294
,,1.65563,55.8258,1.656,38.0909
,,1.65583,56.0203,1.6562,37.6746
,,1.65603,55.8515,1.65642,37.286
,,1.65624,55.5059,1.65664,36.9904
,,1.65646,55.3371,1.65686,37.1561
,,1.65669,55.3571,1.65709,37.8006
,,1.65691,55.2199,1.6573,38.05
,,1.65714,54.7336,1.6575,37.4151
,,1.65735,54.0514,1.65767,36.3017
,,1.65755,53.3647,1.65784,35.4787
,,1.65774,52.9855,1.65802,35.359
,,1.65792,53.323,1.65819,35.4568
,,1.65809,54.2334,1.65836,35.1214
,,1.65826,54.8932,1.65854,34.711
,,1.65843,54.8872,1.65872,34.5589
,,1.65861,54.552,1.65892,34.6211
,,1.6588,54.1811,1.65913,34.7526
,,1.659,53.8105,1.65935,34.8573
,,1.65921,53.145,1.65958,34.7868
,,1.65944,52.2302,1.65981,34.5244
,,1.65967,51.2841,1.66003,33.7968
,,1.6599,50.5461,1.66025,32.8844
,,1.66012,49.9966,1.66046,32.302
,,1.66033,49.9257,1.66066,31.8279
,,1.66054,50.2664,1.66083,30.8221
,,1.66074,50.2631,1.66098,29.8118
,,1.66093,49.1425,1.66115,28.6828
,,1.66106,48.0612,1.66133,27.7039
,,1.66124,47.1478,1.66152,27.1516
,,1.66142,46.8306,1.66171,27.0311
,,1.6616,46.1265,1.6619,27.0173
,,1.66179,45.4205,1.66211,26.8601
,,1.66199,45.5146,1.66233,26.2167
,,1.6622,45.7734,1.66254,25.1577
,,1.66242,45.6519,1.66276,24.7134
,,1.66263,45.4106,1.66297,25.0449
,,1.66284,45.0367,1.66317,25.6434
,,1.66305,44.7953,1.66336,25.6751
,,1.66324,44.6704,1.66355,25.3933
,,1.66344,44.5788,1.66373,25.2401
,,1.66362,44.2848,1.66392,25.2547
,,1.66381,43.9151,1.66411,25.1842
,,1.664,43.809,1.66431,24.7003
,,1.6642,43.7697,1.66451,23.8407
,,1.6644,43.9117,1.66472,22.7926
,,1.66461,44.2528,1.6649,21.7896
,,1.66482,44.4581,1.66511,21.1264
,,1.66503,44.2702,1.66531,21.1756
,,1.66523,43.9436,1.66551,21.8681
,,1.66543,44.1895,1.66571,22.2563
,,1.66563,44.3668,1.66591,22.0785
,,1.66583,43.9225,1.66612,21.5809
,,1.66603,43.2566,1.66632,20.9618
,,1.66622,42.89,1.66652,20.3801
,,1.66642,42.8862,1.66672,20.1788
,,1.66662,43.029,1.66692,20.231
,,1.66682,43.4675,1.66713,20.0464
,,1.66702,44.0036,1.66734,19.5039
,,1.66724,43.8914,1.66756,19.1991
,,1.66746,43.5011,1.66778,19.3975
,,1.66768,42.7795,1.66798,19.5371
,,1.6679,42.0651,1.66817,19.7142
,,1.6681,41.5992,1.66836,19.7501
,,1.66829,41.4273,1.66853,19.5059
,,1.66847,41.559,1.66867,18.3853
,,1.66864,41.8686,1.66879,17.2099
,,1.66881,42.3034,1.66891,16.1964
,,1.66898,42.948,1.6691,15.2842
,,1.66916,43.152,1.66929,14.4546
,,1.66935,43.0808,1.66946,13.3689
,,1.66955,42.5223,1.66959,12.3191
,,1.66975,42.0514,1.66971,11.1516
,,1.66997,41.6956,1.66986,9.979
,,1.67019,41.6137,1.67001,8.9629
,,1.67042,41.5928,1.6702,7.9578
,,1.67064,41.6277,1.67043,7.0686
,,1.67086,41.6977,1.67065,6.381
,,1.67107,41.7894,1.67087,6.0435
,,1.67127,41.8917,1.67108,5.719
,,1.67145,42.3192,1.67127,5.433
,,1.67163,42.3839,1.67146,5.3339
,,1.6718,42.4453,1.67163,5.673
,,1.67197,42.3642,1.6718,6.2836
,,1.67215,42.2847,1.67197,6.6638
,,1.67234,41.93,1.67215,7.0138
,,1.67255,41.4286,1.67234,7.31
,,1.67277,41.3415,1.67255,7.1937
,,1.673,41.7536,1.67277,6.6567
,,1.67323,42.2677,1.673,6.2816
,,1.67345,42.6545,1.67323,6.2527
,,1.67366,42.6094,1.67346,6.145
,,1.67387,42.2738,1.67368,5.6386
,,1.67406,41.5869,1.67389,5.3308
,,1.67424,41.3989,1.67408,5.5563
,,1.67441,41.5948,1.67426,6.4196
,,1.67459,41.6924,1.67443,7.3164
,,1.67476,41.8294,1.6746,7.5559
,,1.67494,42.218,1.67477,6.984
,,1.67513,42.3588,1.67495,6.2117
,,1.67532,42.3064,1.67513,5.8622
,,1.67553,42.1833,1.67533,5.9855
,,1.67574,42.5787,1.67553,6.2393
,,1.67596,42.5114,1.67575,6.5843
,,1.67618,42.3567,1.67597,6.6855
,,1.6764,41.9533,1.67619,6.3577
,,1.67662,41.4125,1.67641,5.9596
,,1.67683,41.2373,1.67662,6.178
,,1.67703,41.676,1.67683,6.6924
,,1.67723,42.2413,1.67704,6.8792
,,1.67743,42.4076,1.67723,6.7315
,,1.67763,42.3954,1.67743,6.3183
,,1.67782,42.5928,1.67762,5.9524
,,1.67802,42.6125,1.67782,5.7999
,,1.67822,42.5237,1.67801,5.9178
,,1.67842,42.4095,1.67821,6.1402
,,1.67862,41.9713,1.67842,6.6048
,,1.67882,41.4036,1.67862,6.9563
,,1.67902,41.299,1.67883,6.9355
,,1.67922,41.6786,1.67904,6.5925
,,1.67941,42.1526,1.67924,6.5312
,,1.6796,42.3453,1.67943,6.2887
,,1.67979,42.6696,1.67962,5.8487
,,1.67998,42.8878,1.67981,5.6058
,,1.68017,42.9245,1.68,5.9498
,,1.68037,42.4882,1.6802,6.2343
,,1.68057,41.8917,1.68039,6.1906
,,1.68078,41.673,1.6806,6.5246
,,1.68099,41.7096,1.6808,7.0607
,,1.68121,41.7835,1.68101,7.3128
,,1.68142,41.8452,1.68122,6.8476
,,1.68163,42.2422,1.68143,6.3649
,,1.68183,42.5245,1.68164,6.2449
,,1.68203,42.6074,1.68183,6.0263
,,1.68222,42.4709,1.68203,5.8331
,,1.68241,42.5129,1.68222,5.7521
,,1.6826,42.2082,1.68242,5.972
,,1.6828,41.9198,1.68261,6.1555
,,1.68299,41.7968,1.68281,6.6611
,,1.6832,41.9149,1.68301,7.2575
,,1.68341,41.8576,1.68321,7.3719
,,1.68364,42.0425,1.68342,6.8923
,,1.68386,42.5004,1.68364,6.2049
,,1.68409,42.4822,1.68387,5.7241
,,1.68431,41.9282,1.68409,5.6165
,,1.68451,41.4267,1.68431,5.7664
,,1.6847,41.5653,1.68452,6.2547
,,1.68488,41.822,1.68471,6.4926
,,1.68505,41.1147,1.68489,6.3931
,,1.6852,40.1055,1.68506,6.0342
,,1.68533,39.0845,1.68522,6.1398
,,1.68551,38.2306,1.68539,6.8144
,,1.68569,37.9649,1.68556,7.2416
,,1.68588,38.1375,1.68575,7.022
,,1.68609,38.353,1.68594,6.397
,,1.6863,37.9483,1.68614,5.7525
,,1.68652,37.0479,1.68636,5.7441
,,1.68674,36.2174,1.68659,6.2151
,,1.68697,35.7856,1.68682,6.8123
,,1.68719,35.371,1.68704,7.0116
,,1.68741,34.7107,1.68727,6.5576
,,1.68762,34.1115,1.68748,5.7279
,,1.68781,34.0398,1.68769,5.272
,,1.688,34.557,1.68788,5.5685
,,1.68817,35.2252,1.68806,6.383
,,1.68834,35.6823,1.68823,6.9914
,,1.68852,35.8153,1.68841,7.154
,,1.6887,35.6315,1.68858,6.7068
,,1.6889,35.1641,1.68877,6.2886
,,1.68911,34.8453,1.68897,6.0101
,,1.68933,34.3697,1.68918,6.1136
,,1.68956,33.931,1.68941,6.5521
,,1.68979,33.6319,1.68964,6.8979
,,1.69002,33.892,1.68987,6.7129
,,1.69023,34.3802,1.69009,5.9933
,,1.69043,34.813,1.69029,5.4784
,,1.69062,35.0394,1.69049,5.7058
,,1.6908,35.2621,1.69067,6.0354
,,1.69098,35.0587,1.69086,6.2359
,,1.69116,34.5254,1.69103,6.5028
,,1.69134,34.0071,1.69121,6.9955
,,1.69152,33.8725,1.69139,6.8981
,,1.69171,33.8686,1.69158,6.3907
,,1.69191,33.985,1.69177,6.2897
,,1.69212,34.4857,1.69198,6.5125
,,1.69233,35.0512,1.69219,6.5505
,,1.69255,35.2377,1.69241,6.2139
,,1.69276,35.0112,1.69263,5.8745
,,1.69297,34.5066,1.69284,5.9822
,,1.69318,34.2055,1.69306,6.1704
,,1.69339,34.0057,1.69326,6.4395
,,1.69359,33.9883,1.69346,6.6836
,,1.69378,33.8641,1.69366,6.8847
,,1.69398,33.9224,1.69386,6.7385
,,1.69418,34.0264,1.69406,6.208
,,1.69438,34.2175,1.69426,6.0005
,,1.69458,34.4541,1.69446,5.9957
,,1.69479,34.9716,1.69467,5.8628
,,1.69499,34.9257,1.69487,5.7255
,,1.69519,34.4494,1.69507,6.0696
,,1.69539,33.766,1.69527,6.806
,,1.69559,33.5748,1.69546,6.9644
,,1.69578,33.6188,1.69565,6.7411
,,1.69597,33.4446,1.69583,6.5116
,,1.69616,33.2097,1.69602,6.6629
,,1.69635,33.3113,1.69621,6.5752
,,1.69654,33.4086,1.6964,6.1777
,,1.69674,33.504,1.69659,5.7276
,,1.69694,33.5403,1.69679,5.8261
,,1.69715,33.6235,1.69699,6.2684
,,1.69736,33.6163,1.69721,6.3712
,,1.69758,33.214,1.69743,6.2209
,,1.69779,32.2658,1.69765,6.4958
,,1.69798,31.2148,1.69787,7.0744
,,1.69817,30.2715,1.69808,7.1445
,,1.69836,29.6779,1.69828,6.5973
,,1.69855,29.2317,1.69847,5.9588
,,1.69873,29.4799,1.69865,5.546
,,1.69892,29.3731,1.69883,5.1526
,,1.69909,28.2407,1.69902,5.2603
,,1.69918,27.0991,1.69918,6.3437
,,1.6993,25.8796,1.69935,7.4139
,,1.69942,24.7949,1.69955,7.7027
,,1.69956,23.6587,1.69976,7.0923
,,1.69968,22.5487,1.69997,6.6801
,,1.69981,21.4024,1.70019,6.5637
,,1.69994,20.2332,1.70042,6.3938
,,1.70008,19.1165,1.70065,5.8934
,,1.70017,18.0622,1.70086,5.5548
,,1.70028,17.0143,1.70106,5.6172
,,1.70037,15.9568,1.70125,5.6881
,,1.70047,14.94,1.70142,5.5465
,,1.70058,13.7168,1.70158,5.9714
,,1.70067,12.5095,1.70175,6.888
,,1.70078,11.3711,1.70193,7.5929
,,1.70086,10.2652,1.7021,7.2758
,,1.70096,9.2598,1.70229,6.9678
,,1.7011,8.2334,1.7025,6.9067
,,1.70125,7.2191,1.70271,6.8239
,,1.7014,6.2162,1.70294,6.1195
,,1.70157,5.5365,1.70317,5.3948
,,1.70174,5.4216,1.7034,5.2044
,,1.70191,5.4869,1.70362,5.603
,,1.70208,5.6032,1.70383,6.1923
,,1.70227,5.7137,1.70404,6.7814
,,1.70247,5.7604,1.70423,7.1216
,,1.70268,5.6351,1.70441,7.0523
,,1.7029,5.5355,1.70459,6.5421
,,1.70313,5.9516,1.70476,6.0578
,,1.70335,6.5879,1.70494,5.9558
,,1.70357,6.7718,1.70512,6.1852
,,1.70378,6.5856,1.70531,6.2975
,,1.70399,5.8568,1.70552,5.9843
,,1.70418,5.0577,1.70573,5.9901
,,1.70437,4.6254,1.70596,6.5125
,,1.70455,5.0159,1.70619,6.9011
,,1.70473,5.8515,1.70641,6.8902
,,1.70491,6.4567,1.70662,6.7894
,,1.70509,6.4781,1.70682,6.7881
,,1.70528,6.1338,1.70702,6.2652
,,1.70549,5.9824,1.70721,5.5049
,,1.70571,5.9865,1.70739,5.3286
,,1.70593,5.9793,1.70757,5.715
,,1.70615,6.2477,1.70776,6.3762
,,1.70637,6.0999,1.70794,6.7204
,,1.70658,5.5328,1.70814,6.872
,,1.70678,4.9487,1.70834,6.8037
,,1.70697,5.1385,1.70854,6.5504
,,1.70716,5.5803,1.70875,6.4409
,,1.70735,5.9271,1.70896,6.4146
,,1.70754,6.2789,1.70917,6.3979
,,1.70772,6.7525,1.70937,6.3604
,,1.70791,6.5972,1.70958,6.0666
,,1.70811,6.1423,1.70979,5.7187
,,1.70831,5.7233,1.70999,5.5328
,,1.70852,5.6042,1.71019,5.8615
,,1.70873,5.2732,1.7104,6.6969
,,1.70893,5.0945,1.7106,7.3766
,,1.70914,5.44,1.71081,7.2933
,,1.70935,5.8656,1.71102,6.6837
,,1.70955,6.1942,1.71123,6.0885
,,1.70975,6.4908,1.71144,5.8784
,,1.70995,6.5042,1.71164,5.7534
,,1.71015,6.2764,1.71183,5.7764
,,1.71034,5.9267,1.71201,6.0049
,,1.71054,5.7615,1.71219,6.4038
,,1.71075,5.453,1.71238,6.4608
,,1.71097,5.3658,1.71256,6.3845
,,1.71118,5.5671,1.71275,6.5844
,,1.71139,5.9996,1.71295,6.9642
,,1.7116,6.1411,1.71315,7.0829
,,1.71179,6.0023,1.71335,6.8052
,,1.71198,5.7729,1.71356,6.227
,,1.71217,5.9218,1.71378,5.9683
,,1.71235,6.0622,1.714,5.8974
,,1.71254,6.1294,1.71422,6.0753
,,1.71273,5.6935,1.71443,6.3371
,,1.71292,5.2787,1.71464,6.5709
,,1.71312,5.2361,1.71483,6.4617
,,1.71333,5.8213,1.71501,5.9983
,,1.71354,6.5917,1.71519,5.9781
,,1.71376,7.0453,1.71537,6.3747
,,1.71398,6.6493,1.71555,6.5557
,,1.7142,5.8839,1.71574,6.2981
,,1.71441,5.169,1.71593,6.1626
,,1.71462,5.2542,1.71614,6.5299
,,1.71481,5.7994,1.71635,6.804
,,1.71499,6.2501,1.71658,6.7405
,,1.71517,5.9214,1.71681,6.5385
,,1.71534,5.3081,1.71704,6.4931
,,1.71552,5.2459,1.71726,6.4214
,,1.7157,5.7652,1.71746,6.0238
,,1.71589,6.1353,1.71766,5.6687
,,1.7161,6.4857,1.71784,6.0736
,,1.71631,6.7952,1.71802,6.3933
,,1.71654,6.7208,1.71819,6.2566
,,1.71678,5.8954,1.71836,5.8456
,,1.71701,5.1555,1.71853,6.1645
,,1.71724,5.0475,1.71872,6.7703
,,1.71745,5.2519,1.71891,7.1421
,,1.71764,5.3966,1.71912,7.1967
,,1.71782,5.677,1.71934,7.0832
,,1.71799,6.0695,1.71957,6.6046
,,1.71816,6.3742,1.71979,5.8583
,,1.71833,6.4845,1.72002,5.3812
,,1.7185,6.4252,1.72023,5.4956
,,1.71868,6.1274,1.72044,5.8207
,,1.71887,5.7875,1.72064,6.1243
,,1.71908,5.5558,1.72083,6.3487
,,1.71929,5.5114,1.72101,6.5318
,,1.71952,5.5036,1.72119,6.8335
,,1.71975,5.5467,1.72137,7.1099
,,1.71998,5.7142,1.72156,7.1167
,,1.72019,6.0984,1.72176,6.9152
,,1.7204,6.1667,1.72196,6.3751
,,1.7206,6.3103,1.72218,5.6602
,,1.72079,6.281,1.72239,5.0656
,,1.72098,6.1663,1.72261,5.3678
,,1.72116,5.7743,1.72282,6.3723
,,1.72134,5.2949,1.72302,7.0044
,,1.72153,5.1763,1.72322,7.2117
,,1.72173,5.2102,1.7234,6.9448
,,1.72193,5.7423,1.72359,6.5096
,,1.72215,6.5248,1.72377,6.0649
,,1.72237,6.8898,1.72396,5.9659
,,1.72259,6.7617,1.72415,6.0671
,,1.7228,6.2903,1.72435,6.1082
,,1.72301,5.5864,1.72455,6.2271
,,1.7232,4.9824,1.72477,6.2877
,,1.72339,4.9453,1.72498,6.4757
,,1.72358,5.5794,1.72519,6.698
,,1.72376,5.705,1.7254,6.8169
,,1.72395,5.8122,1.7256,6.7082
,,1.72414,6.1796,1.7258,6.5915
,,1.72433,6.6529,1.726,6.2399
,,1.72454,6.3499,1.7262,5.7741
,,1.72475,5.9823,1.72639,5.5416
,,1.72496,6.2034,1.72658,5.8281
,,1.72516,6.6709,1.72678,6.2698
,,1.72536,6.0746,1.72698,6.4489
,,1.72556,4.924,1.7272,6.5727
,,1.72576,4.5902,1.72741,6.8306
